ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
406	72,71,41	69,66,47	25,58,36	44,101,38	152	149
407	1,3,0	385,485,376	2,10,3	628,834,422	152	149
408	0,0,0	108,82,165	0,0,1	255,643,257	152	149
409	72,68,67	8,7,11	58,59,55	57,130,46	175	149
412	10,14,3	13,18,12	9,18,9	4,11,2	167	149
413	2,0,0	13,18,12	0,2,1	4,11,2	176	149
414	0,0,0	8,14,3	0,0,1	9,16,9	157	149
415	0,0,0	918,917,940	3,0,0	1259,1449,782	152	149
416	75,161,100	0,0,2	145,164,99	0,0,0	160	149
417	10,9,4	26,28,16	14,10,7	23,33,9	152	149
418	2,2,0	413,436,282	0,0,0	334,469,245	151	149
422	1,0,1	77,53,57	0,0,0	58,93,50	220	149
423	167,177,106	0,1,0	98,265,137	2,0,0	247	149
424	58,46,26	1,0,0	36,53,34	0,0,0	166	149
425	160,302,289	8,5,3	252,445,192	3,4,6	151	149
427	47,94,60	7,7,9	41,77,26	0,0,0	199	149
431	48,54,67	177,119,173	93,153,66	159,251,102	171	149
437	4,8,0	3152,3710,2958	9,13,8	2580,6079,2869	151	149
438	39,37,33	2,0,0	34,66,38	0,0,0	193	149
440	0,0,0	1336,1229,857	0,1,0	732,1482,671	188	149
441	60,73,46	2414,2668,1876	16,45,25	1694,3908,2102	166	149
443	0,2,1	92,123,109	1,2,0	63,121,45	166	149
445	0,2,0	410,511,337	0,3,0	284,381,169	169	149
447	0,2,0	109,168,81	0,2,0	39,98,35	226	149
452	0,1,0	37,66,42	0,0,1	34,51,36	151	149
454	18,18,11	1,0,0	10,16,20	1,4,2	176	149
455	2,1,5	45,71,34	0,2,0	34,64,38	193	149
456	5,1,0	113,158,112	0,1,3	144,210,114	152	149
457	0,2,2	18,17,10	0,0,0	10,8,6	162	149
460	1,0,0	2,2,2	0,1,0	6,7,3	268	149
462	341,355,290	2,0,1	280,448,198	0,0,0	298	149
464	3,0,0	18,25,11	0,0,0	22,20,4	160	149
465	942,1241,1059	0,0,0	1179,1676,867	0,1,0	151	149
466	1,0,1	0,0,1	0,1,1	0,0,0	155	149
467	5,11,3	8,17,6	1,3,0	7,11,3	298	149
469	8,18,27	47,63,78	12,11,11	96,112,56	153	149
471	89,96,84	2,10,4	182,278,124	15,21,17	230	149
472	105,116,103	0,0,0	208,304,134	1,2,4	245	149
473	18,30,23	0,0,0	41,47,27	1,2,4	163	149
474	0,8,3	37,41,33	2,2,1	19,41,39	184	149
475	0,0,0	274,357,324	0,7,2	435,572,308	153	149
476	3,8,2	23,36,17	4,1,2	28,62,24	153	149
480	1436,1771,1929	0,0,0	2044,3429,1730	0,1,0	151	149
481	4,6,4	111,152,114	4,17,5	32,52,28	157	149
483	42,39,41	1,0,1	34,69,35	2,2,3	192	149
484	0,2,0	170,373,170	0,0,0	121,372,140	214	149
485	3,1,0	77,102,70	1,0,1	28,38,14	154	149
488	13,27,31	0,0,2	11,12,13	1,0,0	277	149
489	12,18,15	2,2,5	3,6,9	0,0,0	277	149
491	1389,1755,1670	14,21,18	1403,2434,1227	6,4,8	151	149
495	1,5,6	492,450,356	3,10,4	264,650,292	205	149
496	661,639,478	0,0,0	386,1047,535	0,1,0	163	149
501	40,61,52	54,64,58	34,57,30	37,124,42	151	149
505	2,4,6	0,0,0	0,4,2	0,3,0	152	149
507	5,3,3	5,5,3	2,0,0	2,10,0	152	149
509	1,1,1	73,98,70	1,1,0	79,124,67	178	149
510	0,0,2	120,141,140	0,0,0	253,301,144	152	149
512	50,46,30	4,0,2	24,60,33	0,0,0	175	149
513	43,42,23	12,27,22	41,109,37	28,46,30	175	149
514	4,4,1	3964,3751,2914	2,16,8	2190,5183,2442	153	149
515	232,206,202	9627,9699,9190	157,386,173	8104,15903,7857	152	149
516	232,205,202	6,0,5	157,386,171	4,15,2	152	149
517	0,0,0	2381,4402,4467	3,0,0	2876,4220,2353	152	149
518	0,0,0	0,8,0	1,0,0	0,0,2	152	149
519	20,13,9	0,0,0	3,19,9	0,0,2	158	149
520	0,0,0	45,61,47	1,0,0	34,76,25	157	149
522	43,29,39	7,8,16	62,75,36	0,6,4	192	149
524	0,0,1	1064,1281,1164	1,0,0	1363,2032,1100	152	149
525	2,0,1	91,145,106	0,1,0	92,189,91	151	149
526	101,46,60	39,10,29	9,11,6	10,12,5	156	149
527	0,0,0	90,104,104	1,0,0	65,172,74	153	149
528	0,0,0	1,1,1	1,2,2	2,8,3	168	149
529	2,0,1	32,63,20	1,2,0	31,40,14	168	149
530	24,22,20	3,11,6	2,13,8	8,2,2	298	149
531	7,4,3	2,0,0	0,4,2	0,0,0	298	149
532	3,11,6	2,0,0	8,2,2	0,0,0	218	149
534	161,233,272	4,26,9	125,189,109	12,26,16	169	149
537	1,1,0	63,83,38	0,1,0	45,81,38	154	149
538	30,55,48	0,6,2	43,60,43	0,0,0	164	149
540	1,2,4	18,22,8	0,5,2	10,37,10	151	149
542	19,20,13	10,6,8	6,32,7	0,10,5	160	149
544	0,1,1	31,22,13	1,20,4	49,92,36	170	149
546	818,779,525	2,1,0	344,849,394	0,0,0	151	149
548	0,1,2	45,51,38	12,2,4	40,42,35	257	149
550	50,75,74	7,14,15	57,92,40	13,26,12	154	149
552	18,33,24	0,1,0	34,31,18	0,0,2	181	149
553	35,36,32	0,1,0	18,56,10	0,0,2	246	149
554	34,27,32	17,24,24	15,53,9	31,28,17	213	149
555	31,16,27	5,0,0	26,22,14	0,1,0	178	149
556	15,15,17	1066,1420,1300	16,10,4	1568,2181,1143	298	149
558	71,43,55	7,7,18	86,125,61	12,25,5	160	149
559	5,8,2	227,292,236	0,1,3	114,158,60	259	149
560	1,1,0	255,301,233	0,1,2	199,361,151	172	149
561	17,10,12	221,253,181	5,22,9	166,394,158	152	149
563	0,0,3	275,360,338	0,3,0	378,551,296	158	149
569	2,2,2	6,9,0	0,0,1	1,2,2	152	149
571	2,16,2	46,67,35	0,9,10	25,66,20	153	149
573	0,0,0	45,56,58	2,1,1	68,105,45	152	149
576	0,1,1	0,0,0	0,0,0	0,0,1	152	149
577	1,0,2	60,62,68	8,16,3	63,142,74	163	149
582	6,4,6	889,1053,1097	4,11,3	955,1871,934	153	149
583	537,613,538	5,4,3	522,692,325	9,16,11	151	149
584	26,43,32	246,271,201	73,126,61	190,273,150	151	149
585	1,1,0	181,159,202	0,1,0	224,297,159	152	149
586	26,48,34	0,0,1	19,40,18	0,0,0	151	149
590	0,3,4	7,7,14	16,12,8	19,12,14	152	149
591	4,19,17	27,47,36	12,22,10	24,32,14	180	149
592	886,908,746	2,1,2	517,1184,605	0,0,0	157	149
593	83,93,64	0,0,0	95,224,110	0,1,0	151	149
594	2212,2012,2168	12,16,11	1327,2640,1006	0,0,0	166	149
595	1272,1449,1637	11,16,13	970,1954,737	11,49,7	166	149
596	1272,1443,1632	2,0,0	964,1943,736	0,2,0	166	149
597	1342,1498,1710	2,0,0	1035,2013,760	0,2,0	187	149
598	70,55,81	0,0,3	71,70,24	0,0,0	169	149
599	1317,1562,1681	0,0,1	1061,2087,798	0,0,0	187	149
602	25,22,25	437,438,474	40,59,29	497,596,331	169	149
605	49,65,73	52,76,55	59,106,46	129,125,97	151	149
609	207,196,215	10,5,0	170,240,134	22,28,16	154	149
610	0,0,0	18,50,31	0,2,0	14,26,18	153	149
611	4,0,0	5,4,6	3,3,0	11,25,23	179	149
612	83,89,68	1367,1752,1050	50,165,80	1117,3199,1490	155	149
614	6,6,8	3068,3373,3665	1,13,6	5917,10542,5294	152	149
617	1,0,0	51,79,58	0,0,0	23,81,25	184	149
619	4,2,1	97,171,162	1,9,5	150,283,111	180	149
620	81,139,50	6,15,11	65,136,47	3,3,0	181	149
622	32,48,34	2,7,0	10,40,17	3,2,2	298	149
